customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00180,Male,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),46.04,492.44,No
CUST-00181,Male,0,No,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,42.81,1786.37,Yes
CUST-00182,Female,1,No,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,34.13,1707.71,No
CUST-00183,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,23.49,326.04,Yes
CUST-00184,Male,0,No,Yes,35,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),18.0,671.01,No
CUST-00185,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,45.09,303.39,Yes
CUST-00186,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),39.23,369.53,Yes
CUST-00187,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,33.31,1390.65,Yes
CUST-00188,Female,0,No,Yes,40,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.43,1908.98,Yes
CUST-00189,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.76,2326.85,Yes
CUST-00190,Female,0,Yes,No,65,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.65,2203.46,Yes
CUST-00191,Male,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,54.23,725.06,No
CUST-00192,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.31,1234.17,Yes
CUST-00193,Male,1,Yes,No,61,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,39.72,2412.75,Yes
CUST-00194,Female,1,Yes,Yes,4,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.81,293.67,Yes
CUST-00195,Male,1,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,31.8,1876.14,No
CUST-00196,Female,0,No,No,68,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.65,2552.93,No
CUST-00197,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.75,473.11,Yes
CUST-00198,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,41.28,457.44,Yes
CUST-00199,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.83,2456.6,Yes
CUST-00200,Male,1,No,No,34,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,29.98,958.06,Yes
CUST-00201,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.66,2993.06,No
CUST-00202,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.18,1805.97,Yes
CUST-00203,Female,0,No,No,47,No,Yes,No,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,26.54,1243.62,Yes
CUST-00204,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,43.47,773.37,No
CUST-00205,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.39,1042.61,Yes
CUST-00206,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.41,717.61,Yes
CUST-00207,Male,1,Yes,Yes,11,No,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,44.06,427.96,No
CUST-00208,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),39.16,373.64,No
CUST-00209,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,50.65,3259.01,Yes
CUST-00210,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.8,217.07,Yes
CUST-00211,Female,1,Yes,No,37,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.45,1749.42,Yes
CUST-00212,Male,0,No,Yes,37,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),34.3,1335.61,No
CUST-00213,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.94,298.68,Yes
CUST-00214,Female,0,Yes,No,60,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),32.03,1959.23,No
CUST-00215,Male,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,36.68,1283.07,Yes
CUST-00216,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,25.95,253.38,Yes
CUST-00217,Female,0,No,No,10,No,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.32,705.87,No
CUST-00218,Female,1,No,No,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,40.3,2049.62,No
CUST-00219,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,28.38,1192.85,Yes
CUST-00220,Male,0,Yes,Yes,30,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.64,1442.83,Yes
CUST-00221,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.98,1665.67,No
CUST-00222,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),48.86,191.37,No
CUST-00223,Male,0,Yes,Yes,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),34.8,93.85,Yes
CUST-00224,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),46.79,1778.66,No
CUST-00225,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,51.78,1308.34,No
CUST-00226,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.49,1103.35,Yes
CUST-00227,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,47.9,1339.78,Yes
CUST-00228,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,47.22,2015.82,No
CUST-00229,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),25.74,552.25,Yes
CUST-00230,Female,1,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.12,1421.05,Yes
CUST-00231,Female,0,No,No,21,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.24,948.82,Yes
CUST-00232,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),31.18,1515.68,No
CUST-00233,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,31.52,144.41,Yes
CUST-00234,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,29.59,1981.54,No
CUST-00235,Female,0,No,No,40,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),21.4,772.38,Yes
CUST-00236,Male,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),32.24,638.51,No
CUST-00237,Male,0,No,No,54,Yes,Yes,No,Yes,No,No,No,No,No,One year,Yes,Electronic check,54.45,2917.89,No
CUST-00238,Female,0,Yes,No,67,No,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,30.86,2043.38,Yes
CUST-00239,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,40.45,228.93,No
CUST-00240,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.73,539.23,Yes
CUST-00241,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.18,564.69,No
CUST-00242,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,35.27,240.4,Yes
CUST-00243,Female,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,41.74,2273.9,Yes
CUST-00244,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.81,582.66,No
CUST-00245,Male,0,No,No,28,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,43.24,1259.78,Yes
CUST-00246,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.45,2257.26,No
CUST-00247,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),29.96,1314.87,No
CUST-00248,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),42.97,2051.77,No
CUST-00249,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,27.01,194.33,Yes
CUST-00250,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.06,3944.51,No
CUST-00251,Female,0,No,No,6,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.34,358.32,Yes
CUST-00252,Female,0,Yes,Yes,51,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,41.21,2111.96,Yes
CUST-00253,Female,0,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),25.37,1137.85,No
CUST-00254,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,38.34,1131.96,No
CUST-00255,Male,1,Yes,No,60,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.61,2144.86,Yes
CUST-00256,Female,0,No,No,64,Yes,No,No,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,39.64,2511.26,Yes
CUST-00257,Male,1,Yes,Yes,5,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,33.28,214.19,Yes
CUST-00258,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.29,3179.18,Yes
CUST-00259,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,18.0,365.14,No
CUST-00260,Male,0,No,No,57,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,46.65,2632.09,Yes
CUST-00261,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,33.21,1984.46,Yes
CUST-00262,Female,1,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),46.24,1841.27,No
CUST-00263,Female,0,Yes,No,62,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.14,3093.39,No
CUST-00264,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,35.73,2184.68,No
CUST-00265,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,36.67,1401.83,No
CUST-00266,Male,1,Yes,Yes,13,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.63,916.29,Yes
CUST-00267,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.45,1867.88,Yes
CUST-00268,Female,0,Yes,No,64,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,56.79,3642.58,No
CUST-00269,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.63,665.22,Yes
CUST-00270,Male,1,No,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.96,3862.05,Yes
CUST-00271,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.63,690.77,Yes
CUST-00272,Female,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,31.07,1497.65,No
CUST-00273,Female,1,Yes,No,46,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),47.26,2157.2,Yes
CUST-00274,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),33.29,437.48,No
CUST-00275,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.08,1064.48,Yes
CUST-00276,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),56.66,617.54,Yes
CUST-00277,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,42.6,1101.47,No
CUST-00278,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),18.0,1283.08,No
CUST-00279,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.02,350.0,No
CUST-00280,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.84,2759.5,Yes
CUST-00281,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,48.11,2382.41,Yes
CUST-00282,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.03,2240.56,Yes
CUST-00283,Male,0,Yes,No,21,Yes,No,No,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,30.61,635.83,No
CUST-00284,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,19.41,1304.58,No
CUST-00285,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,25.03,426.23,No
CUST-00286,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,45.94,1695.44,No
CUST-00287,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,61.67,195.13,Yes
CUST-00288,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),42.55,2726.39,No
CUST-00289,Male,1,No,No,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,24.29,1210.24,No
CUST-00290,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,29.14,391.32,No
CUST-00291,Male,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,39.82,1924.06,No
CUST-00292,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,50.31,619.28,Yes
CUST-00293,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,35.67,1127.58,No
CUST-00294,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.92,2469.5,Yes
CUST-00295,Male,0,No,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),40.72,2657.82,No
CUST-00296,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.46,1209.65,No
CUST-00297,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),40.63,74.07,Yes
CUST-00298,Female,0,No,Yes,31,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,27.67,867.7,No
CUST-00299,Female,0,Yes,No,66,No,No,No,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,35.13,2348.12,No
CUST-00300,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.96,2194.25,Yes
CUST-00301,Female,1,Yes,No,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.03,203.14,No
CUST-00302,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,38.3,189.06,Yes
CUST-00303,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,41.05,2232.84,Yes
CUST-00304,Male,0,Yes,Yes,52,No,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,63.15,3273.19,Yes
CUST-00305,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.14,1656.7,No
CUST-00306,Female,0,No,Yes,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.13,438.07,No
CUST-00307,Female,0,No,No,20,Yes,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.14,723.38,Yes
CUST-00308,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),25.7,1540.01,No
CUST-00309,Female,0,No,No,10,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,30.7,253.67,No
CUST-00310,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,39.11,644.86,No
CUST-00311,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.84,1449.66,No
CUST-00312,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,41.13,2240.79,No
CUST-00313,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),39.48,2275.75,No
CUST-00314,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,37.24,1606.54,No
CUST-00315,Female,0,No,Yes,35,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.7,2496.91,Yes
CUST-00316,Male,0,Yes,No,28,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),36.78,1100.2,No
CUST-00317,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),37.47,258.88,No
CUST-00318,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.99,942.96,Yes
CUST-00319,Male,0,No,Yes,16,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.27,775.56,Yes
CUST-00320,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,47.7,192.25,Yes
CUST-00321,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,52.12,2758.48,No
CUST-00322,Female,0,No,Yes,26,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.81,1196.63,Yes
CUST-00323,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,34.42,1294.33,Yes
CUST-00324,Male,1,Yes,No,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,28.0,438.99,Yes
CUST-00325,Male,1,No,No,42,No,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),39.31,1651.72,No
CUST-00326,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.81,428.99,Yes
CUST-00327,Female,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.0,2564.16,No
CUST-00328,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,30.72,1655.28,No
CUST-00329,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,52.88,1121.09,Yes
CUST-00330,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.77,896.3,Yes
CUST-00331,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.47,1883.42,No
CUST-00332,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43.28,683.62,Yes
CUST-00333,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),60.25,815.83,Yes
CUST-00334,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,40.67,1056.15,Yes
CUST-00335,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.28,3615.5,No
CUST-00336,Male,0,Yes,Yes,33,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,No,Electronic check,29.68,1071.98,No
CUST-00337,Male,0,Yes,No,19,Yes,No,No,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,34.86,634.51,Yes
CUST-00338,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),37.19,1357.5,Yes
CUST-00339,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,46.46,1144.88,No
CUST-00340,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,27.96,1387.24,No
CUST-00341,Male,0,No,No,32,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),41.73,1349.9,No
CUST-00342,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,29.33,1154.95,No
CUST-00343,Male,0,Yes,No,31,No,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),32.43,992.17,No
CUST-00344,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.8,1474.02,Yes
CUST-00345,Male,0,Yes,Yes,32,Yes,No,No,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),37.67,1273.15,No
CUST-00346,Female,0,Yes,No,28,No,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,43.81,1194.34,Yes
CUST-00347,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,42.22,2912.52,No
CUST-00348,Male,0,Yes,No,19,No,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.22,948.21,Yes
CUST-00349,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),30.66,1784.58,No
CUST-00350,Female,0,No,No,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,31.67,1690.45,No
CUST-00351,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),47.61,1775.86,Yes
CUST-00352,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.54,1567.69,Yes
CUST-00353,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,48.75,1698.01,Yes
CUST-00354,Female,0,Yes,Yes,61,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),18.0,1097.22,No
CUST-00355,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.82,737.47,Yes
CUST-00356,Male,1,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.53,1904.0,Yes
CUST-00357,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),32.17,1738.68,No
CUST-00358,Male,0,Yes,Yes,46,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.98,1526.85,Yes
